Taxon	TaxID	Fragments	PropTotal	PropNonHost
Paenibacillus	44249	15	2.3923444976076554e-6	0.00148397309062129
Pseudorhizobium	1903858	14	2.2328548644338117e-6	0.0013850415512465374
Martelella	293088	14	2.2328548644338117e-6	0.0013850415512465374
Roseovarius	74030	14	2.2328548644338117e-6	0.0013850415512465374
Pandoraea	93217	14	2.2328548644338117e-6	0.0013850415512465374
Kutzneria	43356	14	2.2328548644338117e-6	0.0013850415512465374
Actinomyces	1654	14	2.2328548644338117e-6	0.0013850415512465374
Frankia	1854	14	2.2328548644338117e-6	0.0013850415512465374
Chelatococcus	28209	13	2.073365231259968e-6	0.0012861100118717846
Polymorphum	991903	13	2.073365231259968e-6	0.0012861100118717846
Thioalkalivibrio	106633	13	2.073365231259968e-6	0.0012861100118717846
Janthinobacterium	29580	13	2.073365231259968e-6	0.0012861100118717846
Azospira	146937	13	2.073365231259968e-6	0.0012861100118717846
Chromobacterium	535	13	2.073365231259968e-6	0.0012861100118717846
Anaeromyxobacter	161492	13	2.073365231259968e-6	0.0012861100118717846
Paroceanicella	2683599	12	1.9138755980861244e-6	0.001187178472497032
Salipiger	263377	12	1.9138755980861244e-6	0.001187178472497032
Qipengyuania	1855416	12	1.9138755980861244e-6	0.001187178472497032
Rhodanobacter	75309	12	1.9138755980861244e-6	0.001187178472497032
Serinicoccus	265976	12	1.9138755980861244e-6	0.001187178472497032
Janibacter	53457	12	1.9138755980861244e-6	0.001187178472497032
Ruania	626119	12	1.9138755980861244e-6	0.001187178472497032
Plantactinospora	673534	12	1.9138755980861244e-6	0.001187178472497032
Aquabacter	45402	11	1.7543859649122807e-6	0.0010882469331222793
Blastomonas	150203	11	1.7543859649122807e-6	0.0010882469331222793
Porphyrobacter	1111	11	1.7543859649122807e-6	0.0010882469331222793
Aeromonas	642	11	1.7543859649122807e-6	0.0010882469331222793
Curtobacterium	2034	11	1.7543859649122807e-6	0.0010882469331222793
Brevibacterium	1696	11	1.7543859649122807e-6	0.0010882469331222793
Streptomonospora	104204	11	1.7543859649122807e-6	0.0010882469331222793
Halalkalibacterium	2893055	11	1.7543859649122807e-6	0.0010882469331222793
Terrihabitans	2874214	10	1.594896331738437e-6	0.0009893153937475267
Rhizorhabdus	1649486	10	1.594896331738437e-6	0.0009893153937475267
Acidihalobacter	1765964	10	1.594896331738437e-6	0.0009893153937475267
Serratia	613	10	1.594896331738437e-6	0.0009893153937475267
Alicycliphilus	201096	10	1.594896331738437e-6	0.0009893153937475267
Herbaspirillum	963	10	1.594896331738437e-6	0.0009893153937475267
Usitatibacter	2803845	10	1.594896331738437e-6	0.0009893153937475267
Actinosynnema	40566	10	1.594896331738437e-6	0.0009893153937475267
Leucobacter	55968	10	1.594896331738437e-6	0.0009893153937475267
Protaetiibacter	2680004	10	1.594896331738437e-6	0.0009893153937475267
Cellulosimicrobium	157920	10	1.594896331738437e-6	0.0009893153937475267
Mycolicibacter	1073531	10	1.594896331738437e-6	0.0009893153937475267
Tsukamurella	2060	10	1.594896331738437e-6	0.0009893153937475267
Streptosporangium	2000	10	1.594896331738437e-6	0.0009893153937475267
Iamia	467975	10	1.594896331738437e-6	0.0009893153937475267
Miltoncostaea	2843200	10	1.594896331738437e-6	0.0009893153937475267
Bacillus	1386	10	1.594896331738437e-6	0.0009893153937475267
Synechococcus	1129	10	1.594896331738437e-6	0.0009893153937475267
Luteitalea	2004797	10	1.594896331738437e-6	0.0009893153937475267
Microvirga	186650	9	1.4354066985645932e-6	0.000890383854372774
Pelagibacterium	1082930	9	1.4354066985645932e-6	0.000890383854372774
Roseibium	150830	9	1.4354066985645932e-6	0.000890383854372774
Kaistia	166953	9	1.4354066985645932e-6	0.000890383854372774
Pontivivens	1844015	9	1.4354066985645932e-6	0.000890383854372774
Pukyongiella	2831925	9	1.4354066985645932e-6	0.000890383854372774
Roseivivax	93682	9	1.4354066985645932e-6	0.000890383854372774
Allosphingosinicella	2823232	9	1.4354066985645932e-6	0.000890383854372774
Erythrobacter	1041	9	1.4354066985645932e-6	0.000890383854372774
Tsuneonella	2800686	9	1.4354066985645932e-6	0.000890383854372774
Stella	93	9	1.4354066985645932e-6	0.000890383854372774
Hyphomonas	85	9	1.4354066985645932e-6	0.000890383854372774
Castellaniella	359336	9	1.4354066985645932e-6	0.000890383854372774
Paludibacterium	400060	9	1.4354066985645932e-6	0.000890383854372774
Salinibacterium	235888	9	1.4354066985645932e-6	0.000890383854372774
Kitasatospora	2063	9	1.4354066985645932e-6	0.000890383854372774
Nakamurella	53460	9	1.4354066985645932e-6	0.000890383854372774
Phyllobacterium	28100	8	1.2759170653907495e-6	0.0007914523149980214
Roseitalea	1915401	8	1.2759170653907495e-6	0.0007914523149980214
Afipia	1033	8	1.2759170653907495e-6	0.0007914523149980214
Stappia	152161	8	1.2759170653907495e-6	0.0007914523149980214
Rhodobacter	1060	8	1.2759170653907495e-6	0.0007914523149980214
Leisingera	191028	8	1.2759170653907495e-6	0.0007914523149980214
Sagittula	58842	8	1.2759170653907495e-6	0.0007914523149980214
Celeribacter	875170	8	1.2759170653907495e-6	0.0007914523149980214
Sphingosinicella	335405	8	1.2759170653907495e-6	0.0007914523149980214
Hypericibacter	2705399	8	1.2759170653907495e-6	0.0007914523149980214
Luteibacter	242605	8	1.2759170653907495e-6	0.0007914523149980214
Citrobacter	544	8	1.2759170653907495e-6	0.0007914523149980214
Klebsiella	570	8	1.2759170653907495e-6	0.0007914523149980214
Cellvibrio	10	8	1.2759170653907495e-6	0.0007914523149980214
Vibrio	662	8	1.2759170653907495e-6	0.0007914523149980214
Neisseria	482	8	1.2759170653907495e-6	0.0007914523149980214
Myxococcus	32	8	1.2759170653907495e-6	0.0007914523149980214
Actinoalloteichus	65496	8	1.2759170653907495e-6	0.0007914523149980214
Rathayibacter	33886	8	1.2759170653907495e-6	0.0007914523149980214
Streptacidiphilus	228398	8	1.2759170653907495e-6	0.0007914523149980214
Tessaracoccus	72763	8	1.2759170653907495e-6	0.0007914523149980214
Conexibacter	191494	8	1.2759170653907495e-6	0.0007914523149980214
Sutcliffiella	2837511	8	1.2759170653907495e-6	0.0007914523149980214
Lacticaseibacillus	2759736	8	1.2759170653907495e-6	0.0007914523149980214
Thermus	270	8	1.2759170653907495e-6	0.0007914523149980214
Youhaiella	1827478	7	1.1164274322169059e-6	0.0006925207756232687
Sulfitobacter	60136	7	1.1164274322169059e-6	0.0006925207756232687
Croceicoccus	1295327	7	1.1164274322169059e-6	0.0006925207756232687
Ferrovibrio	1231242	7	1.1164274322169059e-6	0.0006925207756232687
Marinobacter	2742	7	1.1164274322169059e-6	0.0006925207756232687
Nitrogeniibacter	2891294	7	1.1164274322169059e-6	0.0006925207756232687
Archangium	47	7	1.1164274322169059e-6	0.0006925207756232687
Sorangium	39643	7	1.1164274322169059e-6	0.0006925207756232687
Allosaccharopolyspora	2893576	7	1.1164274322169059e-6	0.0006925207756232687
Xylanimonas	186188	7	1.1164274322169059e-6	0.0006925207756232687
Blastococcus	38501	7	1.1164274322169059e-6	0.0006925207756232687
Bifidobacterium	1678	7	1.1164274322169059e-6	0.0006925207756232687
Metabacillus	2675233	7	1.1164274322169059e-6	0.0006925207756232687
Planococcus	1372	7	1.1164274322169059e-6	0.0006925207756232687
Staphylococcus	1279	7	1.1164274322169059e-6	0.0006925207756232687
Methylosinus	425	6	9.569377990430622e-7	0.000593589236248516
Parvibaculum	256616	6	9.569377990430622e-7	0.000593589236248516
Pseudosulfitobacter	2854186	6	9.569377990430622e-7	0.000593589236248516
Rhodospirillum	1081	6	9.569377990430622e-7	0.000593589236248516
Alcanivorax	59753	6	9.569377990430622e-7	0.000593589236248516
Thiohalobacter	1273155	6	9.569377990430622e-7	0.000593589236248516
Dickeya	204037	6	9.569377990430622e-7	0.000593589236248516
Methylomonas	416	6	9.569377990430622e-7	0.000593589236248516
Melaminivora	1649468	6	9.569377990430622e-7	0.000593589236248516
Rhizobacter	212743	6	9.569377990430622e-7	0.000593589236248516
Leptothrix	88	6	9.569377990430622e-7	0.000593589236248516
Thiobacillus	919	6	9.569377990430622e-7	0.000593589236248516
Agrococcus	46352	6	9.569377990430622e-7	0.000593589236248516
Spiractinospora	2913367	6	9.569377990430622e-7	0.000593589236248516
Brevilactibacter	2717325	6	9.569377990430622e-7	0.000593589236248516
Geodermatophilus	1860	6	9.569377990430622e-7	0.000593589236248516
Modestobacter	88138	6	9.569377990430622e-7	0.000593589236248516
Actinopolyspora	1849	6	9.569377990430622e-7	0.000593589236248516
Egibacter	1747770	6	9.569377990430622e-7	0.000593589236248516
Alkalihalobacillus	2675234	6	9.569377990430622e-7	0.000593589236248516
Streptococcus	1301	6	9.569377990430622e-7	0.000593589236248516
Deinococcus	1298	6	9.569377990430622e-7	0.000593589236248516
Labrys	204476	5	7.974481658692185e-7	0.0004946576968737634
Rhodovulum	34008	5	7.974481658692185e-7	0.0004946576968737634
Pseudohalocynthiibacter	1759417	5	7.974481658692185e-7	0.0004946576968737634
Roseococcus	35812	5	7.974481658692185e-7	0.0004946576968737634
Tistrella	171436	5	7.974481658692185e-7	0.0004946576968737634
Marinicauda	1649466	5	7.974481658692185e-7	0.0004946576968737634
Dokdonella	323413	5	7.974481658692185e-7	0.0004946576968737634
Frateuria	70411	5	7.974481658692185e-7	0.0004946576968737634
Acidiferrobacter	986106	5	7.974481658692185e-7	0.0004946576968737634
Microbulbifer	48073	5	7.974481658692185e-7	0.0004946576968737634
Methylophaga	40222	5	7.974481658692185e-7	0.0004946576968737634
Schlegelella	215579	5	7.974481658692185e-7	0.0004946576968737634
Kinneretia	683756	5	7.974481658692185e-7	0.0004946576968737634
Collimonas	202907	5	7.974481658692185e-7	0.0004946576968737634
Thiomonas	32012	5	7.974481658692185e-7	0.0004946576968737634
Ideonella	36862	5	7.974481658692185e-7	0.0004946576968737634
Kibdelosporangium	2029	5	7.974481658692185e-7	0.0004946576968737634
Alloactinosynnema	674734	5	7.974481658692185e-7	0.0004946576968737634
Phycicoccus	367298	5	7.974481658692185e-7	0.0004946576968737634
Tomitella	741759	5	7.974481658692185e-7	0.0004946576968737634
Rubrobacter	42255	5	7.974481658692185e-7	0.0004946576968737634
Lysinibacillus	400634	5	7.974481658692185e-7	0.0004946576968737634
Enterococcus	1350	5	7.974481658692185e-7	0.0004946576968737634
Elizabethkingia	308865	5	7.974481658692185e-7	0.0004946576968737634
Hymenobacter	89966	5	7.974481658692185e-7	0.0004946576968737634
Halorubrum	56688	5	7.974481658692185e-7	0.0004946576968737634
Candidatus Nitrosocosmicus	1826864	5	7.974481658692185e-7	0.0004946576968737634
Rotavirus	10912	5	7.974481658692185e-7	0.0004946576968737634
Azorhizobium	6	4	6.379585326953748e-7	0.0003957261574990107
Methyloceanibacter	1484898	4	6.379585326953748e-7	0.0003957261574990107
Hartmannibacter	1572860	4	6.379585326953748e-7	0.0003957261574990107
Octadecabacter	53945	4	6.379585326953748e-7	0.0003957261574990107
Dinoroseobacter	309512	4	6.379585326953748e-7	0.0003957261574990107
Sphingosinithalassobacter	2676233	4	6.379585326953748e-7	0.0003957261574990107
Altererythrobacter	361177	4	6.379585326953748e-7	0.0003957261574990107
Lichenicola	2804525	4	6.379585326953748e-7	0.0003957261574990107
Acidibrevibacterium	2603324	4	6.379585326953748e-7	0.0003957261574990107
Acetobacter	434	4	6.379585326953748e-7	0.0003957261574990107
Asticcacaulis	76890	4	6.379585326953748e-7	0.0003957261574990107
Arenimonas	490567	4	6.379585326953748e-7	0.0003957261574990107
Psychrobacter	497	4	6.379585326953748e-7	0.0003957261574990107
Allochromatium	85072	4	6.379585326953748e-7	0.0003957261574990107
Thermochromatium	85073	4	6.379585326953748e-7	0.0003957261574990107
Enterobacter	547	4	6.379585326953748e-7	0.0003957261574990107
Methylogaea	1295378	4	6.379585326953748e-7	0.0003957261574990107
Shewanella	22	4	6.379585326953748e-7	0.0003957261574990107
Immundisolibacter	1934947	4	6.379585326953748e-7	0.0003957261574990107
Sphaerotilus	34102	4	6.379585326953748e-7	0.0003957261574990107
Mitsuaria	65047	4	6.379585326953748e-7	0.0003957261574990107
Dechloromonas	73029	4	6.379585326953748e-7	0.0003957261574990107
Jeongeupia	885864	4	6.379585326953748e-7	0.0003957261574990107
Crenobacter	1654931	4	6.379585326953748e-7	0.0003957261574990107
Sulfuritortus	1938335	4	6.379585326953748e-7	0.0003957261574990107
Chondromyces	50	4	6.379585326953748e-7	0.0003957261574990107
Geoalkalibacter	392332	4	6.379585326953748e-7	0.0003957261574990107
Desulfuromonas	890	4	6.379585326953748e-7	0.0003957261574990107
Desulfovibrio	872	4	6.379585326953748e-7	0.0003957261574990107
Sinomonas	596707	4	6.379585326953748e-7	0.0003957261574990107
Paenarthrobacter	1742992	4	6.379585326953748e-7	0.0003957261574990107
Dermacoccus	57495	4	6.379585326953748e-7	0.0003957261574990107
Mycobacteroides	670516	4	6.379585326953748e-7	0.0003957261574990107
Hoyosella	697025	4	6.379585326953748e-7	0.0003957261574990107
Thermomonospora	2019	4	6.379585326953748e-7	0.0003957261574990107
Pimelobacter	2044	4	6.379585326953748e-7	0.0003957261574990107
Microlunatus	29404	4	6.379585326953748e-7	0.0003957261574990107
Dactylosporangium	35753	4	6.379585326953748e-7	0.0003957261574990107
Stackebrandtia	283810	4	6.379585326953748e-7	0.0003957261574990107
Exiguobacterium	33986	4	6.379585326953748e-7	0.0003957261574990107
Flintibacter	1918454	4	6.379585326953748e-7	0.0003957261574990107
Gemmatirosa	1706036	4	6.379585326953748e-7	0.0003957261574990107
Tautonia	2680020	4	6.379585326953748e-7	0.0003957261574990107
Opitutus	178440	4	6.379585326953748e-7	0.0003957261574990107
Halobaculum	43927	4	6.379585326953748e-7	0.0003957261574990107
Natrinema	88723	4	6.379585326953748e-7	0.0003957261574990107
Hoeflea	274591	3	4.784688995215311e-7	0.000296794618124258
Paradevosia	1573407	3	4.784688995215311e-7	0.000296794618124258
Kaustia	2838250	3	4.784688995215311e-7	0.000296794618124258
Methylocella	120652	3	4.784688995215311e-7	0.000296794618124258
Gemmobacter	204456	3	4.784688995215311e-7	0.000296794618124258
Brevirhabdus	1855413	3	4.784688995215311e-7	0.000296794618124258
Oceanicola	252301	3	4.784688995215311e-7	0.000296794618124258
Gluconobacter	441	3	4.784688995215311e-7	0.000296794618124258
Dyella	231454	3	4.784688995215311e-7	0.000296794618124258
Moraxella	475	3	4.784688995215311e-7	0.000296794618124258
Spiribacter	1335745	3	4.784688995215311e-7	0.000296794618124258
Thiocapsa	1056	3	4.784688995215311e-7	0.000296794618124258
Rheinheimera	67575	3	4.784688995215311e-7	0.000296794618124258
Thioflavicoccus	156885	3	4.784688995215311e-7	0.000296794618124258
Sulfuriflexus	1860077	3	4.784688995215311e-7	0.000296794618124258
Wenzhouxiangella	1676142	3	4.784688995215311e-7	0.000296794618124258
Guyparkeria	2035712	3	4.784688995215311e-7	0.000296794618124258
Lelliottia	1330545	3	4.784688995215311e-7	0.000296794618124258
Buchnera	32199	3	4.784688995215311e-7	0.000296794618124258
Solimonas	413435	3	4.784688995215311e-7	0.000296794618124258
Avibacterium	292486	3	4.784688995215311e-7	0.000296794618124258
Legionella	445	3	4.784688995215311e-7	0.000296794618124258
Salinisphaera	180541	3	4.784688995215311e-7	0.000296794618124258
Ottowia	219181	3	4.784688995215311e-7	0.000296794618124258
Verminephrobacter	364316	3	4.784688995215311e-7	0.000296794618124258
Limnobacter	131079	3	4.784688995215311e-7	0.000296794618124258
Noviherbaspirillum	1344552	3	4.784688995215311e-7	0.000296794618124258
Methylophilus	16	3	4.784688995215311e-7	0.000296794618124258
Methylobacillus	404	3	4.784688995215311e-7	0.000296794618124258
Melittangium	44	3	4.784688995215311e-7	0.000296794618124258
Sandaracinus	1055688	3	4.784688995215311e-7	0.000296794618124258
Geobacter	28231	3	4.784688995215311e-7	0.000296794618124258
Citrifermentans	2883512	3	4.784688995215311e-7	0.000296794618124258
Desulfococcus	896	3	4.784688995215311e-7	0.000296794618124258
Persicimonas	2766927	3	4.784688995215311e-7	0.000296794618124258
Hydrogenophilus	70774	3	4.784688995215311e-7	0.000296794618124258
Lentzea	165301	3	4.784688995215311e-7	0.000296794618124258
Microterricola	518733	3	4.784688995215311e-7	0.000296794618124258
Clavibacter	1573	3	4.784688995215311e-7	0.000296794618124258
Diaminobutyricimonas	1433997	3	4.784688995215311e-7	0.000296794618124258
Mycetocola	76634	3	4.784688995215311e-7	0.000296794618124258
Leifsonia	110932	3	4.784688995215311e-7	0.000296794618124258
Subtercola	120212	3	4.784688995215311e-7	0.000296794618124258
Nesterenkonia	57494	3	4.784688995215311e-7	0.000296794618124258
Paraoerskovia	665568	3	4.784688995215311e-7	0.000296794618124258
Isoptericola	254250	3	4.784688995215311e-7	0.000296794618124258
Beutenbergia	84756	3	4.784688995215311e-7	0.000296794618124258
Marmoricola	86795	3	4.784688995215311e-7	0.000296794618124258
Auraticoccus	1278221	3	4.784688995215311e-7	0.000296794618124258
Phytohabitans	907364	3	4.784688995215311e-7	0.000296794618124258
Flaviflexus	1522056	3	4.784688995215311e-7	0.000296794618124258
Schaalia	2529408	3	4.784688995215311e-7	0.000296794618124258
Euzebya	908623	3	4.784688995215311e-7	0.000296794618124258
Brevibacillus	55080	3	4.784688995215311e-7	0.000296794618124258
Thermoanaerobacter	1754	3	4.784688995215311e-7	0.000296794618124258
Sphaerobacter	2056	3	4.784688995215311e-7	0.000296794618124258
Chryseobacterium	59732	3	4.784688995215311e-7	0.000296794618124258
Flavobacterium	237	3	4.784688995215311e-7	0.000296794618124258
Sphingobacterium	28453	3	4.784688995215311e-7	0.000296794618124258
Niabella	379899	3	4.784688995215311e-7	0.000296794618124258
Lacipirellula	2691417	3	4.784688995215311e-7	0.000296794618124258
Urbifossiella	2807415	3	4.784688995215311e-7	0.000296794618124258
Humisphaera	2807511	3	4.784688995215311e-7	0.000296794618124258
Granulicella	940557	3	4.784688995215311e-7	0.000296794618124258
Treponema	157	3	4.784688995215311e-7	0.000296794618124258
Leptospira	171	3	4.784688995215311e-7	0.000296794618124258
Natrarchaeobaculum	2765402	3	4.784688995215311e-7	0.000296794618124258
Halobacterium	2239	3	4.784688995215311e-7	0.000296794618124258
Salaquimonas	2712688	2	3.189792663476874e-7	0.00019786307874950534
Nitrobacter	911	2	3.189792663476874e-7	0.00019786307874950534
Tardiphaga	1395974	2	3.189792663476874e-7	0.00019786307874950534
Variibacter	1649510	2	3.189792663476874e-7	0.00019786307874950534
Filomicrobium	119044	2	3.189792663476874e-7	0.00019786307874950534
Nordella	169055	2	3.189792663476874e-7	0.00019786307874950534
Pseudovibrio	258255	2	3.189792663476874e-7	0.00019786307874950534
Labrenzia	478070	2	3.189792663476874e-7	0.00019786307874950534
Lichenihabitans	2723776	2	3.189792663476874e-7	0.00019786307874950534
Acuticoccus	1904377	2	3.189792663476874e-7	0.00019786307874950534
Cohaesibacter	655352	2	3.189792663476874e-7	0.00019786307874950534
Gymnodinialimonas	2937410	2	3.189792663476874e-7	0.00019786307874950534
Fuscovulum	2818469	2	3.189792663476874e-7	0.00019786307874950534
Pelagovum	2795377	2	3.189792663476874e-7	0.00019786307874950534
Pseudopuniceibacterium	2613960	2	3.189792663476874e-7	0.00019786307874950534
Pseudooceanicola	1679449	2	3.189792663476874e-7	0.00019786307874950534
Jannaschia	188905	2	3.189792663476874e-7	0.00019786307874950534
Ruegeria	97050	2	3.189792663476874e-7	0.00019786307874950534
Ketogulonicigenium	92944	2	3.189792663476874e-7	0.00019786307874950534
Tateyamaria	299261	2	3.189792663476874e-7	0.00019786307874950534
Phaeobacter	302485	2	3.189792663476874e-7	0.00019786307874950534
Mameliella	1434019	2	3.189792663476874e-7	0.00019786307874950534
