Taxon	TaxID	Fragments	PropTotal	PropNonHost
Cupriavidus	106589	19	4.714640198511167e-6	0.004612770089827628
Mycolicibacterium	1866885	19	4.714640198511167e-6	0.004612770089827628
Egicoccus	1755825	19	4.714640198511167e-6	0.004612770089827628
Kocuria	57493	17	4.218362282878412e-6	0.004127215343529983
Anabaena	1163	16	3.9702233250620345e-6	0.0038844379703811605
Betacoronavirus	694002	16	3.9702233250620345e-6	0.0038844379703811605
Rotavirus	10912	16	3.9702233250620345e-6	0.0038844379703811605
Saccharopolyspora	1835	15	3.7220843672456574e-6	0.003641660597232338
Arthrobacter	1663	15	3.7220843672456574e-6	0.003641660597232338
Streptococcus	1301	15	3.7220843672456574e-6	0.003641660597232338
Pseudolabrys	556257	14	3.4739454094292803e-6	0.0033988832240835153
Erythrobacter	1041	13	3.225806451612903e-6	0.0031561058509346927
Gordonia	2053	13	3.225806451612903e-6	0.0031561058509346927
Thermus	270	13	3.225806451612903e-6	0.0031561058509346927
Methylocystis	133	12	2.977667493796526e-6	0.0029133284777858705
Pseudoxanthomonas	83618	12	2.977667493796526e-6	0.0029133284777858705
Escherichia	561	12	2.977667493796526e-6	0.0029133284777858705
Delftia	80865	12	2.977667493796526e-6	0.0029133284777858705
Paraburkholderia	1822464	12	2.977667493796526e-6	0.0029133284777858705
Sinorhizobium	28105	11	2.729528535980149e-6	0.002670551104637048
Microvirga	186650	11	2.729528535980149e-6	0.002670551104637048
Novosphingobium	165696	11	2.729528535980149e-6	0.002670551104637048
Moraxella	475	11	2.729528535980149e-6	0.002670551104637048
Ottowia	219181	11	2.729528535980149e-6	0.002670551104637048
Aromatoleum	551759	11	2.729528535980149e-6	0.002670551104637048
Nonomuraea	83681	11	2.729528535980149e-6	0.002670551104637048
Dietzia	37914	11	2.729528535980149e-6	0.002670551104637048
Micromonospora	1873	11	2.729528535980149e-6	0.002670551104637048
Nitrobacter	911	10	2.481389578163772e-6	0.0024277737314882253
Youhaiella	1827478	10	2.481389578163772e-6	0.0024277737314882253
Pseudorhodoplanes	1734920	10	2.481389578163772e-6	0.0024277737314882253
Rhodospirillum	1081	10	2.481389578163772e-6	0.0024277737314882253
Azospirillum	191	10	2.481389578163772e-6	0.0024277737314882253
Spiribacter	1335745	10	2.481389578163772e-6	0.0024277737314882253
Bordetella	517	10	2.481389578163772e-6	0.0024277737314882253
Saccharothrix	2071	10	2.481389578163772e-6	0.0024277737314882253
Micrococcus	1269	10	2.481389578163772e-6	0.0024277737314882253
Georgenia	154116	10	2.481389578163772e-6	0.0024277737314882253
Actinoplanes	1865	10	2.481389578163772e-6	0.0024277737314882253
Pseudosulfitobacter	2854186	9	2.2332506203473944e-6	0.0021849963583394027
Pandoraea	93217	9	2.2332506203473944e-6	0.0021849963583394027
Corynebacterium	1716	9	2.2332506203473944e-6	0.0021849963583394027
Nitratireductor	245876	8	1.9851116625310172e-6	0.0019422189851905803
Thermobifida	83677	8	1.9851116625310172e-6	0.0019422189851905803
Conexibacter	191494	8	1.9851116625310172e-6	0.0019422189851905803
Pelagibacterium	1082930	7	1.7369727047146401e-6	0.0016994416120417577
Methylorubrum	2282523	7	1.7369727047146401e-6	0.0016994416120417577
Terrihabitans	2874214	7	1.7369727047146401e-6	0.0016994416120417577
Brucella	234	7	1.7369727047146401e-6	0.0016994416120417577
Marinobacter	2742	7	1.7369727047146401e-6	0.0016994416120417577
Sulfurifustis	1692042	7	1.7369727047146401e-6	0.0016994416120417577
Oryzomicrobium	1911577	7	1.7369727047146401e-6	0.0016994416120417577
Neisseria	482	7	1.7369727047146401e-6	0.0016994416120417577
Dermacoccus	57495	7	1.7369727047146401e-6	0.0016994416120417577
Rhodococcus	1827	7	1.7369727047146401e-6	0.0016994416120417577
Modestobacter	88138	7	1.7369727047146401e-6	0.0016994416120417577
Jiangella	281472	7	1.7369727047146401e-6	0.0016994416120417577
Actinomarinicola	2789775	7	1.7369727047146401e-6	0.0016994416120417577
Lactococcus	1357	7	1.7369727047146401e-6	0.0016994416120417577
Microcoleus	44471	7	1.7369727047146401e-6	0.0016994416120417577
Flavobacterium	237	7	1.7369727047146401e-6	0.0016994416120417577
Teseptimavirus	110456	7	1.7369727047146401e-6	0.0016994416120417577
Aureimonas	414371	6	1.488833746898263e-6	0.0014566642388929353
Qipengyuania	1855416	6	1.488833746898263e-6	0.0014566642388929353
Sphingosinicella	335405	6	1.488833746898263e-6	0.0014566642388929353
Salipiger	263377	6	1.488833746898263e-6	0.0014566642388929353
Thermomonas	141948	6	1.488833746898263e-6	0.0014566642388929353
Pantoea	53335	6	1.488833746898263e-6	0.0014566642388929353
Sulfuricaulis	1744881	6	1.488833746898263e-6	0.0014566642388929353
Herbaspirillum	963	6	1.488833746898263e-6	0.0014566642388929353
Kibdelosporangium	2029	6	1.488833746898263e-6	0.0014566642388929353
Agromyces	33877	6	1.488833746898263e-6	0.0014566642388929353
Ornithinimicrobium	125287	6	1.488833746898263e-6	0.0014566642388929353
Brachybacterium	43668	6	1.488833746898263e-6	0.0014566642388929353
Halalkalibacterium	2893055	6	1.488833746898263e-6	0.0014566642388929353
Ancylobacter	99	5	1.240694789081886e-6	0.0012138868657441126
Xanthobacter	279	5	1.240694789081886e-6	0.0012138868657441126
Martelella	293088	5	1.240694789081886e-6	0.0012138868657441126
Asticcacaulis	76890	5	1.240694789081886e-6	0.0012138868657441126
Enterobacter	547	5	1.240694789081886e-6	0.0012138868657441126
Thioflavicoccus	156885	5	1.240694789081886e-6	0.0012138868657441126
Congregibacter	393661	5	1.240694789081886e-6	0.0012138868657441126
Achromobacter	222	5	1.240694789081886e-6	0.0012138868657441126
Desulfotalea	109168	5	1.240694789081886e-6	0.0012138868657441126
Saccharomonospora	1851	5	1.240694789081886e-6	0.0012138868657441126
Cellulosimicrobium	157920	5	1.240694789081886e-6	0.0012138868657441126
Brevibacterium	1696	5	1.240694789081886e-6	0.0012138868657441126
Streptomonospora	104204	5	1.240694789081886e-6	0.0012138868657441126
Actinomadura	1988	5	1.240694789081886e-6	0.0012138868657441126
Verrucosispora	84593	5	1.240694789081886e-6	0.0012138868657441126
Kineococcus	33981	5	1.240694789081886e-6	0.0012138868657441126
Sutcliffiella	2837511	5	1.240694789081886e-6	0.0012138868657441126
Parageobacillus	1906945	5	1.240694789081886e-6	0.0012138868657441126
Staphylococcus	1279	5	1.240694789081886e-6	0.0012138868657441126
Sphingobacterium	28453	5	1.240694789081886e-6	0.0012138868657441126
Afipia	1033	4	9.925558312655086e-7	0.0009711094925952901
Neorhizobium	1525371	4	9.925558312655086e-7	0.0009711094925952901
Pseudorhizobium	1903858	4	9.925558312655086e-7	0.0009711094925952901
Georhizobium	2661800	4	9.925558312655086e-7	0.0009711094925952901
Roseibium	150830	4	9.925558312655086e-7	0.0009711094925952901
Phreatobacter	1632780	4	9.925558312655086e-7	0.0009711094925952901
Croceicoccus	1295327	4	9.925558312655086e-7	0.0009711094925952901
Rhodobacter	1060	4	9.925558312655086e-7	0.0009711094925952901
Cereibacter	1653176	4	9.925558312655086e-7	0.0009711094925952901
Haematobacter	366614	4	9.925558312655086e-7	0.0009711094925952901
Roseovarius	74030	4	9.925558312655086e-7	0.0009711094925952901
Hypericibacter	2705399	4	9.925558312655086e-7	0.0009711094925952901
Caulobacter	75	4	9.925558312655086e-7	0.0009711094925952901
Hyphomonas	85	4	9.925558312655086e-7	0.0009711094925952901
Ramlibacter	174951	4	9.925558312655086e-7	0.0009711094925952901
Sorangium	39643	4	9.925558312655086e-7	0.0009711094925952901
Nesterenkonia	57494	4	9.925558312655086e-7	0.0009711094925952901
Clavibacter	1573	4	9.925558312655086e-7	0.0009711094925952901
Thermobispora	147067	4	9.925558312655086e-7	0.0009711094925952901
Mycobacteroides	670516	4	9.925558312655086e-7	0.0009711094925952901
Tsukamurella	2060	4	9.925558312655086e-7	0.0009711094925952901
Aeromicrobium	2040	4	9.925558312655086e-7	0.0009711094925952901
Pimelobacter	2044	4	9.925558312655086e-7	0.0009711094925952901
Tessaracoccus	72763	4	9.925558312655086e-7	0.0009711094925952901
Plantactinospora	673534	4	9.925558312655086e-7	0.0009711094925952901
Geodermatophilus	1860	4	9.925558312655086e-7	0.0009711094925952901
Miltoncostaea	2843200	4	9.925558312655086e-7	0.0009711094925952901
Deinococcus	1298	4	9.925558312655086e-7	0.0009711094925952901
Chryseobacterium	59732	4	9.925558312655086e-7	0.0009711094925952901
Hymenobacter	89966	4	9.925558312655086e-7	0.0009711094925952901
Tuwongella	2051044	4	9.925558312655086e-7	0.0009711094925952901
Sulfidibacter	2915177	4	9.925558312655086e-7	0.0009711094925952901
Azorhizobium	6	3	7.444168734491315e-7	0.0007283321194464676
Starkeya	152053	3	7.444168734491315e-7	0.0007283321194464676
Kaistia	166953	3	7.444168734491315e-7	0.0007283321194464676
Parasphingopyxis	1234545	3	7.444168734491315e-7	0.0007283321194464676
Pelagerythrobacter	2800685	3	7.444168734491315e-7	0.0007283321194464676
Polymorphum	991903	3	7.444168734491315e-7	0.0007283321194464676
Roseivivax	93682	3	7.444168734491315e-7	0.0007283321194464676
Roseomonas	125216	3	7.444168734491315e-7	0.0007283321194464676
Komagataeibacter	1434011	3	7.444168734491315e-7	0.0007283321194464676
Phenylobacterium	20	3	7.444168734491315e-7	0.0007283321194464676
Alcanivorax	59753	3	7.444168734491315e-7	0.0007283321194464676
Serratia	613	3	7.444168734491315e-7	0.0007283321194464676
Cellvibrio	10	3	7.444168734491315e-7	0.0007283321194464676
Methylomicrobium	39773	3	7.444168734491315e-7	0.0007283321194464676
Vibrio	662	3	7.444168734491315e-7	0.0007283321194464676
Aeromonas	642	3	7.444168734491315e-7	0.0007283321194464676
Schlegelella	215579	3	7.444168734491315e-7	0.0007283321194464676
Rhodoferax	28065	3	7.444168734491315e-7	0.0007283321194464676
Melaminivora	1649468	3	7.444168734491315e-7	0.0007283321194464676
Janthinobacterium	29580	3	7.444168734491315e-7	0.0007283321194464676
Alcaligenes	507	3	7.444168734491315e-7	0.0007283321194464676
Pigmentiphaga	152267	3	7.444168734491315e-7	0.0007283321194464676
Thauera	33057	3	7.444168734491315e-7	0.0007283321194464676
Kingella	32257	3	7.444168734491315e-7	0.0007283321194464676
Glutamicibacter	1742989	3	7.444168734491315e-7	0.0007283321194464676
Sinomonas	596707	3	7.444168734491315e-7	0.0007283321194464676
Pseudarthrobacter	1742993	3	7.444168734491315e-7	0.0007283321194464676
Microterricola	518733	3	7.444168734491315e-7	0.0007283321194464676
Serinicoccus	265976	3	7.444168734491315e-7	0.0007283321194464676
Janibacter	53457	3	7.444168734491315e-7	0.0007283321194464676
Spiractinospora	2913367	3	7.444168734491315e-7	0.0007283321194464676
Thermomonospora	2019	3	7.444168734491315e-7	0.0007283321194464676
Actinocatenispora	390988	3	7.444168734491315e-7	0.0007283321194464676
Bifidobacterium	1678	3	7.444168734491315e-7	0.0007283321194464676
Lysinibacillus	400634	3	7.444168734491315e-7	0.0007283321194464676
Flavonifractor	946234	3	7.444168734491315e-7	0.0007283321194464676
Prevotella	838	3	7.444168734491315e-7	0.0007283321194464676
Natronomonas	63743	3	7.444168734491315e-7	0.0007283321194464676
Simiispumavirus	2169668	3	7.444168734491315e-7	0.0007283321194464676
Phyllobacterium	28100	2	4.962779156327543e-7	0.00048555474629764507
Hoeflea	274591	2	4.962779156327543e-7	0.00048555474629764507
Ensifer	106591	2	4.962779156327543e-7	0.00048555474629764507
Peteryoungia	2853332	2	4.962779156327543e-7	0.00048555474629764507
Aquabacter	45402	2	4.962779156327543e-7	0.00048555474629764507
Caenibius	2827482	2	4.962779156327543e-7	0.00048555474629764507
Labrys	204476	2	4.962779156327543e-7	0.00048555474629764507
Methylosinus	425	2	4.962779156327543e-7	0.00048555474629764507
Methylocella	120652	2	4.962779156327543e-7	0.00048555474629764507
Blastochloris	59282	2	4.962779156327543e-7	0.00048555474629764507
Paraurantiacibacter	2800682	2	4.962779156327543e-7	0.00048555474629764507
Yangia	2919626	2	4.962779156327543e-7	0.00048555474629764507
Ruegeria	97050	2	4.962779156327543e-7	0.00048555474629764507
Sulfitobacter	60136	2	4.962779156327543e-7	0.00048555474629764507
Magnetospirillum	13134	2	4.962779156327543e-7	0.00048555474629764507
Roseococcus	35812	2	4.962779156327543e-7	0.00048555474629764507
Acidibrevibacterium	2603324	2	4.962779156327543e-7	0.00048555474629764507
Skermanella	204447	2	4.962779156327543e-7	0.00048555474629764507
Terricaulis	2768684	2	4.962779156327543e-7	0.00048555474629764507
Halopseudomonas	2901189	2	4.962779156327543e-7	0.00048555474629764507
Kineobactrum	2678529	2	4.962779156327543e-7	0.00048555474629764507
Microbulbifer	48073	2	4.962779156327543e-7	0.00048555474629764507
Serpentinimonas	2490452	2	4.962779156327543e-7	0.00048555474629764507
Methylibium	316612	2	4.962779156327543e-7	0.00048555474629764507
Sulfuriferula	1778653	2	4.962779156327543e-7	0.00048555474629764507
Pseudodesulfovibrio	2035811	2	4.962779156327543e-7	0.00048555474629764507
Oceanidesulfovibrio	2905722	2	4.962779156327543e-7	0.00048555474629764507
Geotalea	2910589	2	4.962779156327543e-7	0.00048555474629764507
Kutzneria	43356	2	4.962779156327543e-7	0.00048555474629764507
Allokutzneria	1137960	2	4.962779156327543e-7	0.00048555474629764507
Rothia	32207	2	4.962779156327543e-7	0.00048555474629764507
Leifsonia	110932	2	4.962779156327543e-7	0.00048555474629764507
Devriesea	472568	2	4.962779156327543e-7	0.00048555474629764507
Scardovia	196081	2	4.962779156327543e-7	0.00048555474629764507
Actinomyces	1654	2	4.962779156327543e-7	0.00048555474629764507
Iamia	467975	2	4.962779156327543e-7	0.00048555474629764507
Hydrogenibacillus	1609627	2	4.962779156327543e-7	0.00048555474629764507
Metabacillus	2675233	2	4.962779156327543e-7	0.00048555474629764507
Weizmannia	2817139	2	4.962779156327543e-7	0.00048555474629764507
Cyanobium	167375	2	4.962779156327543e-7	0.00048555474629764507
Olivibacter	376469	2	4.962779156327543e-7	0.00048555474629764507
Humisphaera	2807511	2	4.962779156327543e-7	0.00048555474629764507
Nibricoccus	2576890	2	4.962779156327543e-7	0.00048555474629764507
Luteitalea	2004797	2	4.962779156327543e-7	0.00048555474629764507
Alphainfluenzavirus	197911	2	4.962779156327543e-7	0.00048555474629764507
Flavivirus	11051	2	4.962779156327543e-7	0.00048555474629764507
