Taxon	TaxID	Fragments	PropTotal	PropNonHost
Ornithinimicrobiaceae	2805590	51	1.1643835616438355e-5	0.003743394010569583
Stappiaceae	2821832	50	1.1415525114155251e-5	0.0036699941280093954
Cellulomonadaceae	85016	50	1.1415525114155251e-5	0.0036699941280093954
Rhodospirillaceae	41295	45	1.0273972602739726e-5	0.0033029947152084555
Acetobacteraceae	433	44	1.004566210045662e-5	0.0032295948326482677
Ectothiorhodospiraceae	72276	42	9.589041095890411e-6	0.003082795067527892
Propionibacteriaceae	31957	41	9.360730593607305e-6	0.003009395184967704
Methylocystaceae	31993	39	8.904109589041095e-6	0.0028625954198473282
Enterobacteriaceae	543	39	8.904109589041095e-6	0.0028625954198473282
Dietziaceae	85029	39	8.904109589041095e-6	0.0028625954198473282
Gordoniaceae	85026	38	8.675799086757991e-6	0.0027891955372871405
Blastochloridaceae	2831090	37	8.447488584474886e-6	0.0027157956547269524
Intrasporangiaceae	85021	35	7.990867579908676e-6	0.0025689958896065765
Streptococcaceae	1300	35	7.990867579908676e-6	0.0025689958896065765
Thermaceae	188786	34	7.76255707762557e-6	0.0024955960070463887
Weeksellaceae	2762318	34	7.76255707762557e-6	0.0024955960070463887
Streptosporangiaceae	2004	33	7.5342465753424655e-6	0.002422196124486201
Beijerinckiaceae	45404	32	7.305936073059361e-6	0.002348796241926013
Chromobacteriaceae	1499392	32	7.305936073059361e-6	0.002348796241926013
Geodermatophilaceae	85030	31	7.077625570776256e-6	0.002275396359365825
Parvibaculaceae	2813035	30	6.849315068493151e-6	0.002201996476805637
Rhodocyclaceae	75787	29	6.621004566210046e-6	0.0021285965942454492
Aeromonadaceae	84642	28	6.39269406392694e-6	0.002055196711685261
Jiangellaceae	1217100	27	6.1643835616438354e-6	0.0019817968291250734
Planococcaceae	186818	24	5.479452054794521e-6	0.0017615971814445098
Lactobacillaceae	33958	24	5.479452054794521e-6	0.0017615971814445098
Brucellaceae	118882	22	5.02283105022831e-6	0.0016147974163241339
Thermomonosporaceae	2012	22	5.02283105022831e-6	0.0016147974163241339
Methylococcaceae	403	21	4.7945205479452054e-6	0.001541397533763946
Sterolibacteriaceae	2008793	19	4.337899543378996e-6	0.0013945977686435703
Anaeromyxobacteraceae	1524215	19	4.337899543378996e-6	0.0013945977686435703
Brevibacteriaceae	85019	19	4.337899543378996e-6	0.0013945977686435703
Maricaulaceae	2800061	18	4.10958904109589e-6	0.0013211978860833823
Deinococcaceae	183710	18	4.10958904109589e-6	0.0013211978860833823
Chromatiaceae	1046	17	3.881278538812785e-6	0.0012477980035231944
Yersiniaceae	1903411	17	3.881278538812785e-6	0.0012477980035231944
Conexibacteraceae	320583	17	3.881278538812785e-6	0.0012477980035231944
Usitatibacteraceae	2803844	16	3.6529680365296803e-6	0.0011743981209630064
Flavobacteriaceae	49546	16	3.6529680365296803e-6	0.0011743981209630064
Isosphaeraceae	1763524	16	3.6529680365296803e-6	0.0011743981209630064
Breoghaniaceae	2831104	15	3.4246575342465754e-6	0.0011009982384028185
Microbulbiferaceae	1706373	15	3.4246575342465754e-6	0.0011009982384028185
Miltoncostaeaceae	2843199	15	3.4246575342465754e-6	0.0011009982384028185
Vicinamibacteraceae	2211325	15	3.4246575342465754e-6	0.0011009982384028185
Halobacteriaceae	2236	15	3.4246575342465754e-6	0.0011009982384028185
Reoviridae	10880	15	3.4246575342465754e-6	0.0011009982384028185
Sphingosinicellaceae	2820280	14	3.19634703196347e-6	0.0010275983558426305
Sandaracinaceae	1055686	14	3.19634703196347e-6	0.0010275983558426305
Dermacoccaceae	145357	14	3.19634703196347e-6	0.0010275983558426305
Myxococcaceae	31	13	2.9680365296803653e-6	0.0009541984732824427
Dermabacteraceae	85020	13	2.9680365296803653e-6	0.0009541984732824427
Chelatococcaceae	2036754	12	2.7397260273972604e-6	0.0008807985907222549
Alcanivoracaceae	224372	12	2.7397260273972604e-6	0.0008807985907222549
Archangiaceae	39	12	2.7397260273972604e-6	0.0008807985907222549
Actinomycetaceae	2049	12	2.7397260273972604e-6	0.0008807985907222549
Planctomycetaceae	126	12	2.7397260273972604e-6	0.0008807985907222549
Haloferacaceae	1644056	12	2.7397260273972604e-6	0.0008807985907222549
Coronaviridae	11118	12	2.7397260273972604e-6	0.0008807985907222549
Kaistiaceae	2831111	11	2.511415525114155e-6	0.0008073987081620669
Hyphomonadaceae	69657	11	2.511415525114155e-6	0.0008073987081620669
Azonexaceae	2008795	11	2.511415525114155e-6	0.0008073987081620669
Bifidobacteriaceae	31953	11	2.511415525114155e-6	0.0008073987081620669
Rubrobacteraceae	84997	11	2.511415525114155e-6	0.0008073987081620669
Hymenobacteraceae	1853232	11	2.511415525114155e-6	0.0008073987081620669
Vibrionaceae	641	10	2.2831050228310503e-6	0.000733998825601879
Methylophilaceae	32011	10	2.2831050228310503e-6	0.000733998825601879
Frankiaceae	74712	10	2.2831050228310503e-6	0.000733998825601879
Sphingobacteriaceae	84566	10	2.2831050228310503e-6	0.000733998825601879
Staphylococcaceae	90964	9	2.054794520547945e-6	0.0006605989430416912
Pirellulaceae	2691357	9	2.054794520547945e-6	0.0006605989430416912
Shewanellaceae	267890	8	1.8264840182648401e-6	0.0005871990604815032
Gallionellaceae	90627	8	1.8264840182648401e-6	0.0005871990604815032
Neisseriaceae	481	8	1.8264840182648401e-6	0.0005871990604815032
Cellvibrionaceae	1706371	7	1.598173515981735e-6	0.0005137991779213153
Alteromonadaceae	72275	7	1.598173515981735e-6	0.0005137991779213153
Ruaniaceae	1331736	7	1.598173515981735e-6	0.0005137991779213153
Kribbellaceae	2726069	7	1.598173515981735e-6	0.0005137991779213153
Nakamurellaceae	85031	7	1.598173515981735e-6	0.0005137991779213153
Alicyclobacillaceae	186823	7	1.598173515981735e-6	0.0005137991779213153
Prevotellaceae	171552	7	1.598173515981735e-6	0.0005137991779213153
Halorubraceae	1963271	7	1.598173515981735e-6	0.0005137991779213153
Pleomorphomonadaceae	2843308	6	1.3698630136986302e-6	0.00044039929536112744
Stellaceae	2844601	6	1.3698630136986302e-6	0.00044039929536112744
Thioalkalispiraceae	1096778	6	1.3698630136986302e-6	0.00044039929536112744
Piscirickettsiaceae	135616	6	1.3698630136986302e-6	0.00044039929536112744
Desulfuromonadaceae	213421	6	1.3698630136986302e-6	0.00044039929536112744
Bogoriellaceae	145358	6	1.3698630136986302e-6	0.00044039929536112744
Actinopolymorphaceae	2805400	6	1.3698630136986302e-6	0.00044039929536112744
Egibacteraceae	1747769	6	1.3698630136986302e-6	0.00044039929536112744
Bacteroidaceae	815	6	1.3698630136986302e-6	0.00044039929536112744
Gemmataceae	1914233	6	1.3698630136986302e-6	0.00044039929536112744
Methanomicrobiaceae	2194	6	1.3698630136986302e-6	0.00044039929536112744
Halothiobacillaceae	255526	5	1.1415525114155251e-6	0.0003669994128009395
Erwiniaceae	1903409	5	1.1415525114155251e-6	0.0003669994128009395
Pasteurellaceae	712	5	1.1415525114155251e-6	0.0003669994128009395
Helicobacteraceae	72293	5	1.1415525114155251e-6	0.0003669994128009395
Sanguibacteraceae	145360	5	1.1415525114155251e-6	0.0003669994128009395
Catenulisporaceae	414877	5	1.1415525114155251e-6	0.0003669994128009395
Opitutaceae	134623	5	1.1415525114155251e-6	0.0003669994128009395
Nitrososphaeraceae	1033997	5	1.1415525114155251e-6	0.0003669994128009395
Thalassospiraceae	2844866	4	9.132420091324201e-7	0.0002935995302407516
Pectobacteriaceae	1903410	4	9.132420091324201e-7	0.0002935995302407516
Kofleriaceae	224464	4	9.132420091324201e-7	0.0002935995302407516
Actinopolysporaceae	622451	4	9.132420091324201e-7	0.0002935995302407516
Clostridiales Family XVII. Incertae Sedis	539000	4	9.132420091324201e-7	0.0002935995302407516
Oscillatoriaceae	1892254	4	9.132420091324201e-7	0.0002935995302407516
Nostocaceae	1162	4	9.132420091324201e-7	0.0002935995302407516
Rhodothermaceae	563843	4	9.132420091324201e-7	0.0002935995302407516
Gemmatimonadaceae	219687	4	9.132420091324201e-7	0.0002935995302407516
Lichenihabitantaceae	2723775	3	6.849315068493151e-7	0.00022019964768056372
Elioraeaceae	2690195	3	6.849315068493151e-7	0.00022019964768056372
Marinobacteraceae	2887365	3	6.849315068493151e-7	0.00022019964768056372
Litoricolaceae	449732	3	6.849315068493151e-7	0.00022019964768056372
Thioalkalibacteraceae	2035710	3	6.849315068493151e-7	0.00022019964768056372
Budviciaceae	1903416	3	6.849315068493151e-7	0.00022019964768056372
Pseudoalteromonadaceae	267888	3	6.849315068493151e-7	0.00022019964768056372
Sinobacteraceae	568386	3	6.849315068493151e-7	0.00022019964768056372
Vulgatibacteraceae	1524213	3	6.849315068493151e-7	0.00022019964768056372
Polyangiaceae	49	3	6.849315068493151e-7	0.00022019964768056372
Desulfovibrionaceae	194924	3	6.849315068493151e-7	0.00022019964768056372
Tsukamurellaceae	85028	3	6.849315068493151e-7	0.00022019964768056372
Eggerthellaceae	1643826	3	6.849315068493151e-7	0.00022019964768056372
Thermoanaerobacteraceae	186814	3	6.849315068493151e-7	0.00022019964768056372
Thermoanaerobacterales Family III. Incertae Sedis	543371	3	6.849315068493151e-7	0.00022019964768056372
Synechococcaceae	1890426	3	6.849315068493151e-7	0.00022019964768056372
Chlamydiaceae	809	3	6.849315068493151e-7	0.00022019964768056372
Fusobacteriaceae	203492	3	6.849315068493151e-7	0.00022019964768056372
Leptospiraceae	170	3	6.849315068493151e-7	0.00022019964768056372
Haloarculaceae	1963268	3	6.849315068493151e-7	0.00022019964768056372
Autographiviridae	2731643	3	6.849315068493151e-7	0.00022019964768056372
Bruguierivoracaceae	2812006	2	4.5662100456621004e-7	0.0001467997651203758
Immundisolibacteraceae	1934946	2	4.5662100456621004e-7	0.0001467997651203758
Geobacteraceae	213422	2	4.5662100456621004e-7	0.0001467997651203758
Desulfobacteraceae	213119	2	4.5662100456621004e-7	0.0001467997651203758
Campylobacteraceae	72294	2	4.5662100456621004e-7	0.0001467997651203758
Bdellovibrionaceae	213483	2	4.5662100456621004e-7	0.0001467997651203758
Acidithiobacillaceae	225058	2	4.5662100456621004e-7	0.0001467997651203758
Acidothermaceae	85032	2	4.5662100456621004e-7	0.0001467997651203758
Acidimicrobiaceae	84994	2	4.5662100456621004e-7	0.0001467997651203758
Baekduiaceae	2600303	2	4.5662100456621004e-7	0.0001467997651203758
Aerococcaceae	186827	2	4.5662100456621004e-7	0.0001467997651203758
Oscillospiraceae	216572	2	4.5662100456621004e-7	0.0001467997651203758
Trueperaceae	332247	2	4.5662100456621004e-7	0.0001467997651203758
Prochlorococcaceae	2881426	2	4.5662100456621004e-7	0.0001467997651203758
Tepidiformaceae	2682227	2	4.5662100456621004e-7	0.0001467997651203758
Rikenellaceae	171550	2	4.5662100456621004e-7	0.0001467997651203758
Fulvivirgaceae	2762286	2	4.5662100456621004e-7	0.0001467997651203758
Tepidisphaeraceae	1771355	2	4.5662100456621004e-7	0.0001467997651203758
Bryobacteraceae	1962910	2	4.5662100456621004e-7	0.0001467997651203758
Leptotrichiaceae	1129771	2	4.5662100456621004e-7	0.0001467997651203758
Aquificaceae	64898	2	4.5662100456621004e-7	0.0001467997651203758
Natrialbaceae	1644061	2	4.5662100456621004e-7	0.0001467997651203758
