Taxon	TaxID	Fragments	PropTotal	PropNonHost
Rhizobium leguminosarum	384	23	3.4954407294832826e-6	0.001313460110787505
Pseudonocardia broussonetiae	2736640	22	3.3434650455927054e-6	0.0012563531494489179
Amycolatopsis keratiniphila	129921	22	3.3434650455927054e-6	0.0012563531494489179
Aquibium oceanicum	1670800	21	3.1914893617021277e-6	0.0011992461881103306
Bradyrhizobium sp. 40	2782674	21	3.1914893617021277e-6	0.0011992461881103306
Dietzia psychralcaliphila	139021	21	3.1914893617021277e-6	0.0011992461881103306
Sinorhizobium fredii	380	20	3.03951367781155e-6	0.0011421392267717434
Sphingopyxis sp. MG	1866325	20	3.03951367781155e-6	0.0011421392267717434
Acinetobacter indicus	756892	20	3.03951367781155e-6	0.0011421392267717434
Streptomyces mirabilis	68239	20	3.03951367781155e-6	0.0011421392267717434
Rhizobium sp. X9	2815360	19	2.8875379939209725e-6	0.0010850322654331562
Sphingobium sp. RSMS	520734	19	2.8875379939209725e-6	0.0010850322654331562
Luteimonas sp. YGD11-2	2508168	19	2.8875379939209725e-6	0.0010850322654331562
Microcella alkaliphila	279828	19	2.8875379939209725e-6	0.0010850322654331562
Streptomyces fradiae	1906	19	2.8875379939209725e-6	0.0010850322654331562
Schlegelella thermodepolymerans	215580	18	2.7355623100303953e-6	0.001027925304094569
Nocardiopsis sp. HDS12	2831968	18	2.7355623100303953e-6	0.001027925304094569
Jiangella sp. DSM 45060	1798224	18	2.7355623100303953e-6	0.001027925304094569
Xanthomonas translucens	343	17	2.5835866261398177e-6	0.0009708183427559819
Halomonas tianxiuensis	2497861	17	2.5835866261398177e-6	0.0009708183427559819
Halomonas meridiana	29570	17	2.5835866261398177e-6	0.0009708183427559819
Halomonas hydrothermalis	115561	17	2.5835866261398177e-6	0.0009708183427559819
Ralstonia solanacearum	305	17	2.5835866261398177e-6	0.0009708183427559819
Streptomyces sp. SCSIO 64649	2878388	17	2.5835866261398177e-6	0.0009708183427559819
Blastomonas sp. RAC04	1842535	16	2.43161094224924e-6	0.0009137113814173947
Kinneretia sp. XES5	2877940	16	2.43161094224924e-6	0.0009137113814173947
Nocardia brasiliensis	37326	16	2.43161094224924e-6	0.0009137113814173947
Polymorphum gilvum	991904	15	2.2796352583586625e-6	0.0008566044200788076
Luteimonas sp. D4P002	2901869	15	2.2796352583586625e-6	0.0008566044200788076
Delftia tsuruhatensis	180282	15	2.2796352583586625e-6	0.0008566044200788076
Pseudonocardia sp. HH130629-09	1641402	15	2.2796352583586625e-6	0.0008566044200788076
Pseudonocardia dioxanivorans	240495	15	2.2796352583586625e-6	0.0008566044200788076
Microbacterium sp. SGAir0570	2070348	15	2.2796352583586625e-6	0.0008566044200788076
Micromonospora aurantiaca	47850	15	2.2796352583586625e-6	0.0008566044200788076
Nitratireductor sp. SY7	2599600	14	2.1276595744680853e-6	0.0007994974587402204
Paracoccus sp. AK26	2589076	14	2.1276595744680853e-6	0.0007994974587402204
Sulfuricaulis limicola	1620215	14	2.1276595744680853e-6	0.0007994974587402204
Variovorax paradoxus	34073	14	2.1276595744680853e-6	0.0007994974587402204
Microbacterium chocolatum	84292	14	2.1276595744680853e-6	0.0007994974587402204
Streptomyces lydicus	47763	14	2.1276595744680853e-6	0.0007994974587402204
Mesorhizobium sp. DCY119	2108445	13	1.9756838905775077e-6	0.0007423904974016332
Mesorhizobium australicum	536018	13	1.9756838905775077e-6	0.0007423904974016332
Nitratireductor sp. OM-1	1756988	13	1.9756838905775077e-6	0.0007423904974016332
Aminobacter sp. SR38	2774562	13	1.9756838905775077e-6	0.0007423904974016332
Bradyrhizobium erythrophlei	1437360	13	1.9756838905775077e-6	0.0007423904974016332
Bradyrhizobium lablabi	722472	13	1.9756838905775077e-6	0.0007423904974016332
Rhodopseudomonas palustris	1076	13	1.9756838905775077e-6	0.0007423904974016332
Starkeya sp. ORNL1	2709380	13	1.9756838905775077e-6	0.0007423904974016332
Methylobacterium brachiatum	269660	13	1.9756838905775077e-6	0.0007423904974016332
Lysobacter enzymogenes	69	13	1.9756838905775077e-6	0.0007423904974016332
Ramlibacter tataouinensis	94132	13	1.9756838905775077e-6	0.0007423904974016332
Aromatoleum bremense	76115	13	1.9756838905775077e-6	0.0007423904974016332
Saccharopolyspora erythraea	1836	13	1.9756838905775077e-6	0.0007423904974016332
Ornithinimicrobium sp. HY006	2508882	13	1.9756838905775077e-6	0.0007423904974016332
Streptomyces sp. RLB1-33	2721243	13	1.9756838905775077e-6	0.0007423904974016332
Streptomyces venezuelae	54571	13	1.9756838905775077e-6	0.0007423904974016332
Mycobacterium intracellulare	1767	13	1.9756838905775077e-6	0.0007423904974016332
Halalkalibacterium halodurans	86665	13	1.9756838905775077e-6	0.0007423904974016332
Lacticaseibacillus paracasei	1597	13	1.9756838905775077e-6	0.0007423904974016332
Mesorhizobium sp. Pch-S	2082387	12	1.82370820668693e-6	0.0006852835360630461
Roseitalea porphyridii	1852022	12	1.82370820668693e-6	0.0006852835360630461
Pseudorhizobium flavum	1335061	12	1.82370820668693e-6	0.0006852835360630461
Bradyrhizobium sp. 191	2782659	12	1.82370820668693e-6	0.0006852835360630461
Starkeya novella	921	12	1.82370820668693e-6	0.0006852835360630461
Methylobacterium terrae	2202827	12	1.82370820668693e-6	0.0006852835360630461
Chelatococcus daeguensis	444444	12	1.82370820668693e-6	0.0006852835360630461
Pseudomonas sp. MTM4	2705472	12	1.82370820668693e-6	0.0006852835360630461
Pseudomonas chengduensis	489632	12	1.82370820668693e-6	0.0006852835360630461
Luteimonas granuli	1176533	12	1.82370820668693e-6	0.0006852835360630461
Xanthomonas sacchari	56458	12	1.82370820668693e-6	0.0006852835360630461
Chromobacterium sp. ATCC 53434	2059672	12	1.82370820668693e-6	0.0006852835360630461
Spiractinospora alimapuensis	2820884	12	1.82370820668693e-6	0.0006852835360630461
Mesorhizobium sp. L-2-11	2744521	11	1.6717325227963527e-6	0.0006281765747244589
Oricola thermophila	2742145	11	1.6717325227963527e-6	0.0006281765747244589
Georhizobium profundi	2341112	11	1.6717325227963527e-6	0.0006281765747244589
Xanthobacter dioxanivorans	2528964	11	1.6717325227963527e-6	0.0006281765747244589
Blastochloris tepida	2233851	11	1.6717325227963527e-6	0.0006281765747244589
Lysobacter lycopersici	1324796	11	1.6717325227963527e-6	0.0006281765747244589
Thermomonas carbonis	1463158	11	1.6717325227963527e-6	0.0006281765747244589
Thermomonas aquatica	2202149	11	1.6717325227963527e-6	0.0006281765747244589
Halomonas sp. 18071143	2855441	11	1.6717325227963527e-6	0.0006281765747244589
Aeromonas hydrophila	644	11	1.6717325227963527e-6	0.0006281765747244589
Delftia acidovorans	80866	11	1.6717325227963527e-6	0.0006281765747244589
Massilia sp. NP310	2861282	11	1.6717325227963527e-6	0.0006281765747244589
Nocardioides dongkuii	2760089	11	1.6717325227963527e-6	0.0006281765747244589
Iamia sp. SCSIO 61187	2722752	11	1.6717325227963527e-6	0.0006281765747244589
Mesorhizobium sp. J8	2777475	10	1.519756838905775e-6	0.0005710696133858717
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	10	1.519756838905775e-6	0.0005710696133858717
Agrobacterium sp. RAC06	1842536	10	1.519756838905775e-6	0.0005710696133858717
Bradyrhizobium guangzhouense	1325095	10	1.519756838905775e-6	0.0005710696133858717
Methylobacterium nodulans	114616	10	1.519756838905775e-6	0.0005710696133858717
Devosia salina	2860336	10	1.519756838905775e-6	0.0005710696133858717
Bosea sp. Tri-49	1867715	10	1.519756838905775e-6	0.0005710696133858717
Methylocystis heyeri	391905	10	1.519756838905775e-6	0.0005710696133858717
Chelatococcus sp. CO-6	1702325	10	1.519756838905775e-6	0.0005710696133858717
Breoghania sp. L-A4	2304600	10	1.519756838905775e-6	0.0005710696133858717
Sphingobium yanoikuyae	13690	10	1.519756838905775e-6	0.0005710696133858717
Paracoccus liaowanqingii	2560053	10	1.519756838905775e-6	0.0005710696133858717
Phenylobacterium zucineum	284016	10	1.519756838905775e-6	0.0005710696133858717
Luteimonas sp. MC1750	2799326	10	1.519756838905775e-6	0.0005710696133858717
Variovorax sp. PBL-E5	434014	10	1.519756838905775e-6	0.0005710696133858717
Burkholderia stabilis	95485	10	1.519756838905775e-6	0.0005710696133858717
Pseudonocardia sp. DSM 110487	2865833	10	1.519756838905775e-6	0.0005710696133858717
Amycolatopsis acidiphila	715473	10	1.519756838905775e-6	0.0005710696133858717
Janibacter sp. YB324	2761047	10	1.519756838905775e-6	0.0005710696133858717
Actinomadura sp. WMMB 499	1219491	10	1.519756838905775e-6	0.0005710696133858717
Catellatospora sp. IY07-71	2728827	10	1.519756838905775e-6	0.0005710696133858717
Miltoncostaea marina	2843215	10	1.519756838905775e-6	0.0005710696133858717
Cloacibacterium caeni	2004710	10	1.519756838905775e-6	0.0005710696133858717
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	9	1.3677811550151977e-6	0.0005139626520472845
Mesorhizobium sp. 113-1-2	2744515	9	1.3677811550151977e-6	0.0005139626520472845
Mesorhizobium loti	381	9	1.3677811550151977e-6	0.0005139626520472845
Shinella zoogloeoides	352475	9	1.3677811550151977e-6	0.0005139626520472845
Ancylobacter polymorphus	223390	9	1.3677811550151977e-6	0.0005139626520472845
Aureimonas sp. AU20	1349819	9	1.3677811550151977e-6	0.0005139626520472845
Aurantimonas sp. HBX-1	2906072	9	1.3677811550151977e-6	0.0005139626520472845
Stappia indica	538381	9	1.3677811550151977e-6	0.0005139626520472845
Brucella anthropi	529	9	1.3677811550151977e-6	0.0005139626520472845
Kaistia sp. 32K	2795690	9	1.3677811550151977e-6	0.0005139626520472845
Sphingobium sp. TKS	1315974	9	1.3677811550151977e-6	0.0005139626520472845
Brevundimonas sp. MF30-B	2561924	9	1.3677811550151977e-6	0.0005139626520472845
Caulobacter segnis	88688	9	1.3677811550151977e-6	0.0005139626520472845
Marinicauda algicola	2029849	9	1.3677811550151977e-6	0.0005139626520472845
Thermomonas brevis	215691	9	1.3677811550151977e-6	0.0005139626520472845
Halomonas sp. JS92-SW72	2306583	9	1.3677811550151977e-6	0.0005139626520472845
Comamonas testosteroni	285	9	1.3677811550151977e-6	0.0005139626520472845
Comamonas thiooxydans	363952	9	1.3677811550151977e-6	0.0005139626520472845
Burkholderia cepacia	292	9	1.3677811550151977e-6	0.0005139626520472845
Burkholderia oklahomensis	342113	9	1.3677811550151977e-6	0.0005139626520472845
Amycolatopsis sp. WQ 127309	2932773	9	1.3677811550151977e-6	0.0005139626520472845
Amycolatopsis methanolica	1814	9	1.3677811550151977e-6	0.0005139626520472845
Saccharopolyspora gregorii	33914	9	1.3677811550151977e-6	0.0005139626520472845
Clavibacter michiganensis	28447	9	1.3677811550151977e-6	0.0005139626520472845
Cellulosimicrobium cellulans	1710	9	1.3677811550151977e-6	0.0005139626520472845
Streptomyces albus	1888	9	1.3677811550151977e-6	0.0005139626520472845
Nocardia yamanashiensis	209247	9	1.3677811550151977e-6	0.0005139626520472845
Thermus thermophilus	274	9	1.3677811550151977e-6	0.0005139626520472845
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	8	1.21580547112462e-6	0.00045685569070869737
Mesorhizobium terrae	2725666	8	1.21580547112462e-6	0.00045685569070869737
Rhizobium sp. 11515TR	2028343	8	1.21580547112462e-6	0.00045685569070869737
Agrobacterium vitis	373	8	1.21580547112462e-6	0.00045685569070869737
Agrobacterium tumefaciens	358	8	1.21580547112462e-6	0.00045685569070869737
Sinorhizobium meliloti	382	8	1.21580547112462e-6	0.00045685569070869737
Hyphomicrobium sp. MC1	717785	8	1.21580547112462e-6	0.00045685569070869737
Sphingobium amiense	135719	8	1.21580547112462e-6	0.00045685569070869737
Sulfitobacter sp. SK025	1389011	8	1.21580547112462e-6	0.00045685569070869737
Brevundimonas sp. M20	2591463	8	1.21580547112462e-6	0.00045685569070869737
Luteimonas sp. MC1825	2761107	8	1.21580547112462e-6	0.00045685569070869737
Luteimonas yindakuii	2565782	8	1.21580547112462e-6	0.00045685569070869737
Lysobacter sp. KIS68-7	2904252	8	1.21580547112462e-6	0.00045685569070869737
Lysobacter alkalisoli	2591633	8	1.21580547112462e-6	0.00045685569070869737
Xanthomonas campestris	339	8	1.21580547112462e-6	0.00045685569070869737
Halomonas sp. PGE1	2730360	8	1.21580547112462e-6	0.00045685569070869737
Serratia ficaria	61651	8	1.21580547112462e-6	0.00045685569070869737
Variovorax sp. RKNM96	2681552	8	1.21580547112462e-6	0.00045685569070869737
Hydrogenophaga sp. SL48	2806347	8	1.21580547112462e-6	0.00045685569070869737
Hydrogenophaga sp. PBC	795665	8	1.21580547112462e-6	0.00045685569070869737
Paraburkholderia atlantica	2654982	8	1.21580547112462e-6	0.00045685569070869737
Cupriavidus taiwanensis	164546	8	1.21580547112462e-6	0.00045685569070869737
Ralstonia mannitolilytica	105219	8	1.21580547112462e-6	0.00045685569070869737
Noviherbaspirillum sp. UKPF54	2601898	8	1.21580547112462e-6	0.00045685569070869737
Bordetella sp. H567	1697043	8	1.21580547112462e-6	0.00045685569070869737
Alcaligenes faecalis	511	8	1.21580547112462e-6	0.00045685569070869737
Pigmentiphaga sp. H8	2488560	8	1.21580547112462e-6	0.00045685569070869737
Rhizobacter gummiphilus	946333	8	1.21580547112462e-6	0.00045685569070869737
Sorangium cellulosum	56	8	1.21580547112462e-6	0.00045685569070869737
Saccharopolyspora spinosa	60894	8	1.21580547112462e-6	0.00045685569070869737
Streptomyces sp. HP-A2021	2927875	8	1.21580547112462e-6	0.00045685569070869737
Streptomyces antibioticus	1890	8	1.21580547112462e-6	0.00045685569070869737
Mycobacterium kubicae	120959	8	1.21580547112462e-6	0.00045685569070869737
Mycolicibacterium aubagnense	319707	8	1.21580547112462e-6	0.00045685569070869737
Nocardia otitidiscaviarum	1823	8	1.21580547112462e-6	0.00045685569070869737
Gordonia terrae	2055	8	1.21580547112462e-6	0.00045685569070869737
Tsukamurella paurometabola	2061	8	1.21580547112462e-6	0.00045685569070869737
Thermobifida alba	53522	8	1.21580547112462e-6	0.00045685569070869737
Nonomuraea nitratireducens	2656914	8	1.21580547112462e-6	0.00045685569070869737
Bifidobacterium longum	216816	8	1.21580547112462e-6	0.00045685569070869737
Prevotella intermedia	28131	8	1.21580547112462e-6	0.00045685569070869737
Leptospira sp. severe_002	2838237	8	1.21580547112462e-6	0.00045685569070869737
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	7	1.0638297872340427e-6	0.0003997487293701102
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	7	1.0638297872340427e-6	0.0003997487293701102
Nitratireductor kimnyeongensis	430679	7	1.0638297872340427e-6	0.0003997487293701102
Rhizobium pseudoryzae	379684	7	1.0638297872340427e-6	0.0003997487293701102
Rhizobium gallicum	56730	7	1.0638297872340427e-6	0.0003997487293701102
Bradyrhizobium genosp. B	83627	7	1.0638297872340427e-6	0.0003997487293701102
Tardiphaga sp. 37S4	1404741	7	1.0638297872340427e-6	0.0003997487293701102
Nitrobacter winogradskyi	913	7	1.0638297872340427e-6	0.0003997487293701102
Variibacter gotjawalensis	1333996	7	1.0638297872340427e-6	0.0003997487293701102
Azorhizobium caulinodans	7	7	1.0638297872340427e-6	0.0003997487293701102
Microvirga sp. VF16	2807101	7	1.0638297872340427e-6	0.0003997487293701102
Microvirga thermotolerans	2651334	7	1.0638297872340427e-6	0.0003997487293701102
Devosia sp. A16	1736675	7	1.0638297872340427e-6	0.0003997487293701102
Devosia rhizoryzae	2774137	7	1.0638297872340427e-6	0.0003997487293701102
Pelagibacterium halotolerans	531813	7	1.0638297872340427e-6	0.0003997487293701102
Martelella lutilitoris	2583532	7	1.0638297872340427e-6	0.0003997487293701102
Bosea sp. RAC05	1842539	7	1.0638297872340427e-6	0.0003997487293701102
Blastochloris viridis	1079	7	1.0638297872340427e-6	0.0003997487293701102
Kaustia mangrovi	2593653	7	1.0638297872340427e-6	0.0003997487293701102
Sphingobium xenophagum	121428	7	1.0638297872340427e-6	0.0003997487293701102
Rhizorhabdus wittichii	160791	7	1.0638297872340427e-6	0.0003997487293701102
Rhizorhabdus dicambivorans	1850238	7	1.0638297872340427e-6	0.0003997487293701102
Paracoccus pantotrophus	82367	7	1.0638297872340427e-6	0.0003997487293701102
Magnetospirillum sp. XM-1	1663591	7	1.0638297872340427e-6	0.0003997487293701102
Stella humosa	94	7	1.0638297872340427e-6	0.0003997487293701102
Brevundimonas vancanneytii	1325724	7	1.0638297872340427e-6	0.0003997487293701102
Pseudomonas sp. J380	2605424	7	1.0638297872340427e-6	0.0003997487293701102
Pseudomonas fluorescens	294	7	1.0638297872340427e-6	0.0003997487293701102
Pseudomonas alcaliphila	101564	7	1.0638297872340427e-6	0.0003997487293701102
Pseudoxanthomonas daejeonensis	266062	7	1.0638297872340427e-6	0.0003997487293701102
Acidovorax avenae	80867	7	1.0638297872340427e-6	0.0003997487293701102
Hydrogenophaga sp. RAC07	1842537	7	1.0638297872340427e-6	0.0003997487293701102
Hydrogenophaga sp. PBL-H3	434010	7	1.0638297872340427e-6	0.0003997487293701102
Burkholderia sp. NRF60-BP8	1637853	7	1.0638297872340427e-6	0.0003997487293701102
Xylophilus rhododendri	2697032	7	1.0638297872340427e-6	0.0003997487293701102
Azospira restricta	404405	7	1.0638297872340427e-6	0.0003997487293701102
Sandaracinus amylolyticus	927083	7	1.0638297872340427e-6	0.0003997487293701102
Saccharomonospora xinjiangensis	75294	7	1.0638297872340427e-6	0.0003997487293701102
Alloactinosynnema sp. L-07	1653480	7	1.0638297872340427e-6	0.0003997487293701102
Brevibacterium sp. CS2	2575923	7	1.0638297872340427e-6	0.0003997487293701102
Streptomyces buecherae	2763006	7	1.0638297872340427e-6	0.0003997487293701102
Streptomyces tendae	1932	7	1.0638297872340427e-6	0.0003997487293701102
Micromonospora rifamycinica	291594	7	1.0638297872340427e-6	0.0003997487293701102
Modestobacter marinus	477641	7	1.0638297872340427e-6	0.0003997487293701102
Actinomyces radicidentis	111015	7	1.0638297872340427e-6	0.0003997487293701102
Sutcliffiella cohnii	33932	7	1.0638297872340427e-6	0.0003997487293701102
Prevotella melaninogenica	28132	7	1.0638297872340427e-6	0.0003997487293701102
Mesorhizobium sp. INR15	2654248	6	9.11854103343465e-7	0.00034264176803152307
Mesorhizobium sp. B1-1-8	2589976	6	9.11854103343465e-7	0.00034264176803152307
Mesorhizobium sp. 131-2-1	2744518	6	9.11854103343465e-7	0.00034264176803152307
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	6	9.11854103343465e-7	0.00034264176803152307
Rhizobium etli	29449	6	9.11854103343465e-7	0.00034264176803152307
Sinorhizobium americanum	194963	6	9.11854103343465e-7	0.00034264176803152307
Ensifer adhaerens	106592	6	9.11854103343465e-7	0.00034264176803152307
Bradyrhizobium septentrionale	1404411	6	9.11854103343465e-7	0.00034264176803152307
Tardiphaga robiniae	943830	6	9.11854103343465e-7	0.00034264176803152307
Ancylobacter pratisalsi	1745854	6	9.11854103343465e-7	0.00034264176803152307
Labrys sp. KNU-23	2789216	6	9.11854103343465e-7	0.00034264176803152307
Methylorubrum extorquens	408	6	9.11854103343465e-7	0.00034264176803152307
Bosea sp. AS-1	2015316	6	9.11854103343465e-7	0.00034264176803152307
Bosea sp. F3-2	2599640	6	9.11854103343465e-7	0.00034264176803152307
Bosea vaviloviae	1526658	6	9.11854103343465e-7	0.00034264176803152307
Terrihabitans soli	708113	6	9.11854103343465e-7	0.00034264176803152307
[Ochrobactrum] quorumnocens	271865	6	9.11854103343465e-7	0.00034264176803152307
Phreatobacter sp. NMCR1094	2570229	6	9.11854103343465e-7	0.00034264176803152307
Sphingobium chlorophenolicum	46429	6	9.11854103343465e-7	0.00034264176803152307
Sphingopyxis macrogoltabida	33050	6	9.11854103343465e-7	0.00034264176803152307
Erythrobacter aureus	2182384	6	9.11854103343465e-7	0.00034264176803152307
Skermanella mucosa	1789672	6	9.11854103343465e-7	0.00034264176803152307
Indioceanicola profundi	2220096	6	9.11854103343465e-7	0.00034264176803152307
Brevundimonas vesicularis	41276	6	9.11854103343465e-7	0.00034264176803152307
Pseudomonas phragmitis	1931241	6	9.11854103343465e-7	0.00034264176803152307
Pseudomonas wenzhouensis	2906062	6	9.11854103343465e-7	0.00034264176803152307
Luteimonas sp. S4-F44	2925842	6	9.11854103343465e-7	0.00034264176803152307
Lysobacter sp. 5GHs7-4	2904253	6	9.11854103343465e-7	0.00034264176803152307
Lysobacter capsici	435897	6	9.11854103343465e-7	0.00034264176803152307
Stenotrophomonas sp. WZN-1	2005046	6	9.11854103343465e-7	0.00034264176803152307
Rhodanobacter glycinis	582702	6	9.11854103343465e-7	0.00034264176803152307
Acidovorax sp. KKS102	358220	6	9.11854103343465e-7	0.00034264176803152307
Acidovorax antarcticus	2743470	6	9.11854103343465e-7	0.00034264176803152307
Melaminivora jejuensis	1267217	6	9.11854103343465e-7	0.00034264176803152307
Alicycliphilus denitrificans	179636	6	9.11854103343465e-7	0.00034264176803152307
Burkholderia metallica	488729	6	9.11854103343465e-7	0.00034264176803152307
Herbaspirillum robiniae	2014887	6	9.11854103343465e-7	0.00034264176803152307
Bordetella bronchialis	463025	6	9.11854103343465e-7	0.00034264176803152307
Bordetella genomosp. 13	463040	6	9.11854103343465e-7	0.00034264176803152307
Achromobacter spanius	217203	6	9.11854103343465e-7	0.00034264176803152307
Achromobacter deleyi	1353891	6	9.11854103343465e-7	0.00034264176803152307
Thauera chlorobenzoica	96773	6	9.11854103343465e-7	0.00034264176803152307
Ferribacterium limneticum	76259	6	9.11854103343465e-7	0.00034264176803152307
Amycolatopsis sp. FU40	2914159	6	9.11854103343465e-7	0.00034264176803152307
Saccharomonospora azurea	40988	6	9.11854103343465e-7	0.00034264176803152307
Saccharothrix espanaensis	103731	6	9.11854103343465e-7	0.00034264176803152307
Arthrobacter sp. QL17	2895818	6	9.11854103343465e-7	0.00034264176803152307
Arthrobacter sp. NicSoilC5	2831000	6	9.11854103343465e-7	0.00034264176803152307
Cellulomonas sp. H30R-01	2704467	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces sp. MA3_2.13	2867410	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces sp. HM190	2695266	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces sp. SCUT-3	2684469	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces sp. WY228	2855836	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces nitrosporeus	28894	6	9.11854103343465e-7	0.00034264176803152307
Streptomyces hygroscopicus	1912	6	9.11854103343465e-7	0.00034264176803152307
Mycobacterium canettii	78331	6	9.11854103343465e-7	0.00034264176803152307
Nocardia asteroides	1824	6	9.11854103343465e-7	0.00034264176803152307
Gordonia polyisoprenivorans	84595	6	9.11854103343465e-7	0.00034264176803152307
Nocardiopsis gilva	280236	6	9.11854103343465e-7	0.00034264176803152307
Nocardioides sp. JQ2195	2592334	6	9.11854103343465e-7	0.00034264176803152307
Nocardioides sp. zg-1228	2763008	6	9.11854103343465e-7	0.00034264176803152307
Aeromicrobium erythreum	2041	6	9.11854103343465e-7	0.00034264176803152307
Aeromicrobium yanjiei	2662028	6	9.11854103343465e-7	0.00034264176803152307
Cutibacterium acnes	1747	6	9.11854103343465e-7	0.00034264176803152307
Micromonospora krabiensis	307121	6	9.11854103343465e-7	0.00034264176803152307
Actinoplanes sp. OR16	946334	6	9.11854103343465e-7	0.00034264176803152307
Actinocatenispora thailandica	227318	6	9.11854103343465e-7	0.00034264176803152307
Blastococcus saxobsidens	138336	6	9.11854103343465e-7	0.00034264176803152307
Blastococcus sp. PRF04-17	2933797	6	9.11854103343465e-7	0.00034264176803152307
Euzebya pacifica	1608957	6	9.11854103343465e-7	0.00034264176803152307
Bacillus sp. M4U3P1	2592382	6	9.11854103343465e-7	0.00034264176803152307
Mesorhizobium sp. PAMC28654	2880934	5	7.598784194528875e-7	0.00028553480669293586
Sinorhizobium sp. BG8	2613773	5	7.598784194528875e-7	0.00028553480669293586
